date,CA_sales,TX_sales,WI_sales,total_sales
5/3/2015,66275.65,45816.28,42155.45,154247.38
5/4/2015,54030.973,33842.63,30674.8,118548.41
5/5/2015,45640.75,31074.74,31125.23,107840.72
5/6/2015,44656.62,31852.62,30595.328,107104.57
5/7/2015,42937.06,34673.03,26076.58,103686.67
5/8/2015,48795.13,32414.14,33666.83,114876.09
5/9/2015,60374.703,41538.27,43501.75,145414.72
5/10/2015,52586.332,36789.52,29641.738,119017.59
5/11/2015,49980.883,36976.07,30849.93,117806.88
5/12/2015,45180.51,31814.86,32686.512,109681.89
5/13/2015,44615.6,33553.1,26568.941,104737.64
5/14/2015,40139.445,31994.84,30012.86,102147.14
5/15/2015,49146.047,34296.727,33413.53,116856.305
5/16/2015,59500.777,43372.22,35826.227,138699.22
5/17/2015,61527.89,42888.72,37121.23,141537.84
5/18/2015,47936.68,33932.43,26841.58,108710.69
5/19/2015,43175.78,29553.29,24959.611,97688.68
5/20/2015,41606.617,30898.61,25519.06,98024.29
5/21/2015,42498.06,28103.281,24750.4,95351.74
5/22/2015,50511.8,33270.39,29289.36,113071.55
5/23/2015,54814.555,39907.61,30684.12,125406.28
5/24/2015,55390.75,37923.79,28428.791,121743.33
5/25/2015,58211.797,35102.36,28098.77,121412.92
5/26/2015,44524.668,29636.719,23798.11,97959.5
5/27/2015,41315.24,30453.992,22853.79,94623.02
5/28/2015,40532.258,29703.969,22917.82,93154.05
5/29/2015,43588.39,29836,26709.049,100133.44
5/30/2015,58752.62,33229.91,34943.52,126926.05
5/31/2015,63098.258,42313.42,32907.35,138319.03
6/1/2015,52755.63,37530.29,30276.8,120562.72
6/2/2015,48077.133,30423.57,29807.799,108308.5
6/3/2015,46866.156,33738.27,33912.77,114517.19
6/4/2015,46966.77,30324.238,28321.23,105612.234
6/5/2015,49963.492,34775.31,32981.438,117720.234
6/6/2015,63399.21,40415.71,37965.1,141780.03
6/7/2015,65606.72,44206.36,36462.54,146275.62
6/8/2015,53407.5,33435.89,31304.34,118147.734
6/9/2015,49007.945,32336.389,30708.379,112052.72
6/10/2015,48471.38,30768.281,27118.102,106357.76
6/11/2015,45182.645,31857.309,29195.709,106235.664
6/12/2015,49168.45,33930.36,35530.93,118629.74
6/13/2015,61585.22,39423.38,34309.31,135317.9
6/14/2015,64406.902,41663.63,37668.883,143739.4
6/15/2015,51571.8,56205.92,32867.73,140645.45
6/16/2015,45129.9,23148.94,26872.91,95151.75
6/17/2015,45678.05,23728.06,25979.8,95385.91
6/18/2015,47184.04,28389,26629.99,102203.03
6/19/2015,50016.637,30797.11,30999.9,111813.65
6/20/2015,61082.867,36978.598,31387.52,129448.984
6/21/2015,57200.57,35808.008,28635.62,121644.195
6/22/2015,49537.703,29859.39,25561.7,104958.8
6/23/2015,45770.77,27820.71,24391.951,97983.44
6/24/2015,43084.758,28012.31,23016.951,94114.02
6/25/2015,44575.934,26840.65,22496.78,93913.37
6/26/2015,50065.457,30318.031,26797.549,107181.03
6/27/2015,60160.223,36175.09,29285.03,125620.34
6/28/2015,64628.48,36878.72,29079.959,130587.164
6/29/2015,48758.54,29140.719,24993.23,102892.484
6/30/2015,45604.383,25042.29,24394.658,95041.33
7/1/2015,50403.977,32423.52,29643.531,112471.03
7/2/2015,54716.15,35260.977,34652.43,124629.555
7/3/2015,68770.9,43235.27,45715.43,157721.6
7/4/2015,49253.93,33341.14,26657.809,109252.875
7/5/2015,60286.66,37208.78,34251.62,131747.06
7/6/2015,55357.23,35335.76,33689.37,124382.36
7/7/2015,50192.68,33036.24,28878.281,112107.2
7/8/2015,48298.97,30060.012,30909.81,109268.8
7/9/2015,49330.06,31653.07,31602.2,112585.33
7/10/2015,55943.5,33135.54,32106.99,121186.03
7/11/2015,65130.695,39108.3,38357.68,142596.69
7/12/2015,67258.04,44803.88,37787.25,149849.17
7/13/2015,52970.703,36821.4,28586.88,118378.984
7/14/2015,46345.82,30407.7,31940.299,108693.81
7/15/2015,48719.11,32756.13,32924.25,114399.49
7/16/2015,48812.78,32467.73,31087.42,112367.94
7/17/2015,53215.25,34890.4,33795.67,121901.32
7/18/2015,63221.7,40073.94,33123.297,136418.94
7/19/2015,65644.66,41214.562,34347.16,141206.38
7/20/2015,52065.55,34396.28,26433.65,112895.48
7/21/2015,47866.312,29006.33,25410.27,102282.91
7/22/2015,44874.816,28298.98,25124.371,98298.17
7/23/2015,45886.22,30312.16,24402.168,100600.55
7/24/2015,51777.64,33656.48,28096.02,113530.14
7/25/2015,60215.332,37486.418,30438.371,128140.125
7/26/2015,63232.098,39707.48,31129.86,134069.44
7/27/2015,51323.77,30618.19,25617.648,107559.61
7/28/2015,45059.86,28690.121,23051.42,96801.41
7/29/2015,44372.234,26636.23,22636.94,93645.41
7/30/2015,46138.57,27515.91,25204.28,98858.766
7/31/2015,53130.223,34876.5,35100.23,123106.95
8/1/2015,69022.88,41920.992,36770.59,147714.47
8/2/2015,72407.81,42090.45,38539.5,153037.77
8/3/2015,57912.27,39686.51,37471.47,135070.25
8/4/2015,52683.72,31923.492,28164.43,112771.64
8/5/2015,50341.297,32159.309,30509.059,113009.67
8/6/2015,50150.117,33832.938,29819.621,113802.67
8/7/2015,55299.04,36061.81,30695.98,122056.83
8/8/2015,68581.88,40452.76,35044.11,144078.75
8/9/2015,73777.03,44348.7,38580.742,156706.47
8/10/2015,56181.082,32848.41,27236.549,116266.04
8/11/2015,49847.836,29128.473,28969.219,107945.53
8/12/2015,50291.14,32696.98,28726.06,111714.19
8/13/2015,46741.18,32999.04,27588.05,107328.266
8/14/2015,51176.64,34322.24,34336.05,119834.92
8/15/2015,67488.8,41217.93,37718.55,146425.28
8/16/2015,74514.016,42747.79,35505.11,152766.9
8/17/2015,56027.867,32891.82,29386.75,118306.44
8/18/2015,50213.31,29662.21,27347.89,107223.41
8/19/2015,49306.855,26696.879,25683.238,101686.97
8/20/2015,47791.28,26455.39,24359.719,98606.39
8/21/2015,51306.742,32116.1,27867.31,111290.16
8/22/2015,65385.21,39591.992,31700.36,136677.56
8/23/2015,71506.73,42693.1,32134.418,146334.25
8/24/2015,49310.41,31721.781,25784.2,106816.39
8/25/2015,45377.28,26732.39,24763.07,96872.74
8/26/2015,42560.14,28261.21,25949.18,96770.53
8/27/2015,44092.78,26596.68,25994.309,96683.766
8/28/2015,49106.42,27343.01,30499.73,106949.16
8/29/2015,64724.01,35275.453,35631.07,135630.53
8/30/2015,72037.09,40954.68,34148.55,147140.33
8/31/2015,50700.395,28736.07,29000.777,108437.25
9/1/2015,50164.88,31430.96,31626.82,113222.664
9/2/2015,48719.75,28489.41,31544.27,108753.42
9/3/2015,49093.36,31253.418,35178.38,115525.16
9/4/2015,55964.39,30020.62,32053.559,118038.56
9/5/2015,64380.36,39251.32,37648.34,141280.02
9/6/2015,60490.71,35897.9,34521.492,130910.1
9/7/2015,66010,38631.2,31703.8,136345
9/8/2015,49597.55,28831.133,28791.12,107219.805
9/9/2015,48825.12,29213.479,32347.98,110386.58
9/10/2015,49677.94,28149.93,29061.41,106889.28
9/11/2015,52039.523,31269.07,35237.73,118546.33
9/12/2015,66856.47,40304.96,42419.64,149581.06
9/13/2015,72211.875,44811.31,38161.82,155185
9/14/2015,49107.594,33303.66,32803.008,115214.26
9/15/2015,47550.586,31239.031,31761.65,110551.266
9/16/2015,43731.938,28651.6,27403.328,99786.87
9/17/2015,45835.88,28432.2,27801.28,102069.36
9/18/2015,53049.582,32126.078,30965.238,116140.89
9/19/2015,69594.21,40573.902,37070.227,147238.34
9/20/2015,72506.11,44717.88,35732.477,152956.47
9/21/2015,53924.14,30514.29,26683.38,111121.81
9/22/2015,48814.188,29099.48,23634.39,101548.06
9/23/2015,47134.23,30308.73,24635.16,102078.125
9/24/2015,45164.82,28809.9,25067.26,99041.98
9/25/2015,54075,31850.25,30682.633,116607.88
9/26/2015,66298.125,38323.8,35952.688,140574.61
9/27/2015,70969.29,41073.56,35857.547,147900.39
9/28/2015,49871.95,29558.82,24331.041,103761.805
9/29/2015,43938.13,26762.67,24128.53,94829.33
9/30/2015,43560.17,25979.46,26034.27,95573.91
10/1/2015,49068.48,33726.59,31508.531,114303.6
10/2/2015,57671.734,34869.58,40357.75,132899.06
10/3/2015,74902.92,42559.32,47806.082,165268.33
10/4/2015,77050.945,43543.88,41435.258,162030.1
10/5/2015,57849.72,35836.98,35983.8,129670.5
10/6/2015,50407.82,33335.02,34345.887,118088.734
10/7/2015,48362.57,31533,28384.23,108279.8
10/8/2015,49092.492,30937.79,33867.258,113897.54
10/9/2015,56324.38,35387.14,39483.11,131194.62
10/10/2015,68647.67,40022.5,41457.98,150128.16
10/11/2015,67460.79,44953.01,41708.66,154122.45
10/12/2015,58799.98,36547.98,36163.99,131511.95
10/13/2015,46968.13,32125.871,29614.258,108708.26
10/14/2015,45811.832,25635.9,32799.87,104247.61
10/15/2015,45370.93,32106.691,34450.15,111927.77
10/16/2015,51187.6,32849.55,34587.22,118624.375
10/17/2015,68102.734,40339.34,39027.3,147469.38
10/18/2015,75201.31,42450.98,38067.73,155720.03
10/19/2015,52394.098,32564.059,26814.41,111772.56
10/20/2015,47153.652,28990.14,25618.55,101762.34
10/21/2015,44653.195,29313.36,25751.67,99718.23
10/22/2015,44822.5,29587.03,26264.762,100674.3
10/23/2015,50533.69,35490.9,30891.5,116916.09
10/24/2015,63289.992,37660.41,38792.58,139742.98
10/25/2015,71959.234,35816.79,35554.73,143330.75
10/26/2015,49832.938,33409.06,27101.55,110343.55
10/27/2015,46976.81,27287.59,25357.64,99622.04
10/28/2015,44997.293,27670.19,23871.14,96538.625
10/29/2015,46343.312,29087.55,27495.088,102925.945
10/30/2015,54100.61,33886.98,37787.258,125774.85
10/31/2015,64421.82,32431.53,36399.94,133253.3
11/1/2015,71375.25,42322.61,37040.78,150738.64
11/2/2015,49879.15,32693.309,33105.918,115678.375
11/3/2015,51478.7,32635.2,35225.242,119339.14
11/4/2015,46999.83,30278.781,26960.99,104239.6
11/5/2015,45754.06,29521.75,32070.648,107346.46
11/6/2015,53055.11,34428.03,37299.68,124782.82
11/7/2015,68239.99,41304.02,41895.65,151439.66
11/8/2015,71249.67,41318.5,42001.63,154569.8
11/9/2015,49581.1,33000.25,34339.54,116920.89
11/10/2015,49201.11,29363.75,27306.219,105871.08
11/11/2015,47545.55,28737.68,29164.26,105447.49
11/12/2015,43326.83,28568.25,31509.48,103404.56
11/13/2015,48145.41,32352.86,33686.73,114185
11/14/2015,66471.234,37992.11,45436.86,149900.2
11/15/2015,72359.73,46143.133,42861.55,161364.4
11/16/2015,49744.65,34037.6,29756.93,113539.18
11/17/2015,44782.227,24711.64,22872.95,92366.81
11/18/2015,43846.9,31559.87,28209.889,103616.66
11/19/2015,42923.58,30563,28822.578,102309.16
11/20/2015,49212.98,31335.432,40541.32,121089.734
11/21/2015,64997.52,38938.86,32291.09,136227.47
11/22/2015,68943.88,39639.906,35449.72,144033.5
11/23/2015,52122.38,30885.527,27119.53,110127.44
11/24/2015,48026.68,30607.812,28107.3,106741.8
11/25/2015,52956.992,35775.668,32571.06,121303.72
11/26/2015,29202.99,24728.1,17612.16,71543.25
11/27/2015,37017.91,25337.13,23383.22,85738.26
11/28/2015,50113.71,30269.4,28667.55,109050.66
11/29/2015,58339.56,33209.74,30891.41,122440.7
11/30/2015,48365.05,29076.02,25101.35,102542.42
12/1/2015,48671.203,32492.129,30360.42,111523.75
12/2/2015,46183.25,27845.379,31494.36,105522.984
12/3/2015,50016.504,32097.012,40087.84,122201.36
12/4/2015,57514.49,31005.1,36646.57,125166.16
12/5/2015,67002.47,37378.29,44592.32,148973.08
12/6/2015,70812.42,41943.273,44495.13,157250.83
12/7/2015,51266.85,34165.15,30666.242,116098.24
12/8/2015,45799.08,27489.828,31927.18,105216.086
12/9/2015,45499.18,28799.422,32222.031,106520.63
12/10/2015,44134.777,29441.49,27663.959,101240.23
12/11/2015,47891.14,31393.84,35172.27,114457.25
12/12/2015,64531.28,39989.94,43008.008,147529.22
12/13/2015,65464.062,41776.652,38005.55,145246.27
12/14/2015,51515.83,36400,34322.22,122238.05
12/15/2015,46986.02,35181.7,33858.3,116026.016
12/16/2015,47387.24,33651.812,29092.93,110131.98
12/17/2015,47976.21,34214.71,31006.629,113197.55
12/18/2015,47779.64,30745.75,32091.53,110616.92
12/19/2015,64779.566,36234.62,37337.938,138352.12
12/20/2015,62870.086,39824.02,36039.03,138733.14
12/21/2015,50795.73,32866.75,30294.121,113956.61
12/22/2015,51752.027,32361.47,30934.629,115048.125
12/23/2015,52819.77,33560.29,33455.9,119835.96
12/24/2015,45513.33,34009.832,33483.12,113006.28
12/25/2015,11.52,12.76,6.51,30.79
12/26/2015,55522.04,39646.03,29933.379,125101.45
12/27/2015,54653.13,32201.973,30058.75,116913.85
12/28/2015,49734.727,30778.48,17179.77,97692.97
12/29/2015,48709.35,29091.512,24758.242,102559.1
12/30/2015,49106.62,28907.8,30934.33,108948.75
12/31/2015,53135.953,36818.22,46617.48,136571.66
1/1/2016,43984.38,28819.48,30651.098,103454.95
1/2/2016,62752.543,35258.97,44597.992,142609.5
1/3/2016,65285.37,37304.44,40809.22,143399.03
1/4/2016,53944.72,33082.29,31171.418,118198.42
1/5/2016,47029.72,30828.34,35603.047,113461.11
1/6/2016,43196.066,26165,34041.91,103402.97
1/7/2016,48945.582,34221.84,29003.8,112171.22
1/8/2016,51482.42,31654.771,36859.74,119996.94
1/9/2016,72495.11,41935.04,48132.22,162562.38
1/10/2016,71077.2,41854.06,36419.43,149350.69
1/11/2016,50943.543,33681.31,32835.25,117460.1
1/12/2016,45382.293,31828.559,32607.98,109818.83
1/13/2016,41537.28,30347.973,29358.13,101243.38
1/14/2016,42317.05,30041.352,38615.64,110974.05
1/15/2016,50618.14,35971.95,44572.9,131163
1/16/2016,68185.82,40984.4,48633.58,157803.8
1/17/2016,66694.69,42785.42,34876.88,144356.98
1/18/2016,57448.8,35174.73,28379.738,121003.266
1/19/2016,42276.08,28745.027,27659.059,98680.17
1/20/2016,44913.617,29206.441,28217.3,102337.36
1/21/2016,43873.203,28203.238,26311.559,98388
1/22/2016,47312.188,32234.09,33068.008,112614.29
1/23/2016,73195.92,38523.95,40887.35,152607.22
1/24/2016,71125.516,41650.99,39256.34,152032.84
1/25/2016,50351.03,31332.04,26570.432,108253.5
1/26/2016,45043.332,26231.46,25085.5,96360.3
1/27/2016,43894.85,28222.398,27180.92,99298.17
1/28/2016,44695.65,28890.701,28980.271,102566.625
1/29/2016,49930.01,31325.93,35186.707,116442.64
1/30/2016,69071.44,38702.61,45999.508,153773.56
1/31/2016,76247.25,43568.33,41889.66,161705.23
2/1/2016,53596.957,38708.11,39401.96,131707.03
2/2/2016,49358.656,29716.379,32973.26,112048.3
2/3/2016,49011.64,35346.61,38646.656,123004.91
2/4/2016,49711.047,30374.56,31088.09,111173.7
2/5/2016,54013.34,34078.87,38666.73,126758.94
2/6/2016,74823.055,45889.62,53726.03,174438.7
2/7/2016,61215.258,46789.633,42698.28,150703.17
2/8/2016,51718.734,34398.64,32315.79,118433.164
2/9/2016,50089.18,35062.16,37648.79,122800.13
2/10/2016,52402.69,36197.598,36822.797,125423.086
2/11/2016,54077.906,41757.48,45057.047,140892.44
2/12/2016,52878.18,39095.89,46207.09,138181.16
2/13/2016,69947.85,46448.438,51540.777,167937.06
2/14/2016,60151.56,44656.367,47097.477,151905.4
2/15/2016,63302.47,40629.87,42730.58,146662.92
2/16/2016,48735.19,33306.9,35038.562,117080.66
2/17/2016,46100.03,32380.16,34120.46,112600.65
2/18/2016,49272.77,32865.56,31468.81,113607.14
2/19/2016,53506.883,34857.61,36000.75,124365.24
2/20/2016,68133.766,43326.65,47299.17,158759.6
2/21/2016,74550.74,48116.312,43780.8,166447.86
2/22/2016,52794.86,34054.78,31266.11,118115.75
2/23/2016,46550.25,30996.133,29439.02,106985.41
2/24/2016,45643.58,32395.27,30349.1,108387.945
2/25/2016,46647.527,30842.58,31466.861,108956.97
2/26/2016,51245.53,32294.5,32722.16,116262.19
2/27/2016,68794.19,37415.918,41797.79,148007.9
2/28/2016,74294.32,45087.332,42198.28,161579.94
2/29/2016,53032.09,33622.67,32015.94,118670.7
3/1/2016,52448.97,35874.31,27697.59,116020.875
3/2/2016,48875.16,32183.129,38406.62,119464.91
3/3/2016,50212.75,36781.98,42902.18,129896.914
3/4/2016,50460.54,32378.691,38540.61,121379.84
3/5/2016,71615.53,40642.02,50340.41,162597.95
3/6/2016,82517.86,47438.98,51488.73,181445.58
3/7/2016,54934.03,38147.94,33675.39,126757.36
3/8/2016,50662.36,31385.52,34832.7,116880.58
3/9/2016,49689.36,29294.77,35985.77,114969.89
3/10/2016,49653.133,33646.73,34873.7,118173.56
3/11/2016,51782.13,36086.23,39291.52,127159.875
3/12/2016,72018.58,42659.95,48384.332,163062.86
3/13/2016,72198.46,44257.77,46109.7,162565.94
3/14/2016,54504.29,38038.9,37838.39,130381.58
3/15/2016,48534.367,37368.29,38912.97,124815.625
3/16/2016,48111.37,33967.438,32885.93,114964.74
3/17/2016,46361.88,33069.082,30420.701,109851.664
3/18/2016,52860.47,34447.63,35012.29,122320.38
3/19/2016,60808.32,38512.008,43139.383,142459.72
3/20/2016,65282.367,43772.2,43433.652,152488.22
3/21/2016,54337.57,32790.04,31391.18,118518.79
3/22/2016,48631.418,32645.32,29105.14,110381.875
3/23/2016,48245.242,33266,26834.12,108345.36
3/24/2016,48680.844,29486.18,27501.11,105668.13
3/25/2016,60033.03,37570.37,41618.14,139221.55
3/26/2016,74473.5,43190.61,46058.82,163722.94
3/27/2016,68899.86,41471.68,32833.13,143204.67
3/28/2016,50438.105,33799.97,30183.098,114421.17
3/29/2016,49842.88,26686.58,28948.422,105477.88
3/30/2016,46399.46,28839.29,26076.99,101315.74
3/31/2016,49767.52,30676.621,27957.541,108401.68
4/1/2016,62288.945,38647.21,43557.77,144493.92
4/2/2016,73376.1,41823.16,50559.727,165759
4/3/2016,81978.08,46542.06,52302.3,180822.44
4/4/2016,60603.83,34003.75,34220.812,128828.39
4/5/2016,53385.72,34676.95,37501.46,125564.13
4/6/2016,50927.87,33916.11,37962.75,122806.734
4/7/2016,50730.473,34279.8,34604.17,119614.445
4/8/2016,57508.25,33821.32,42400.02,133729.6
4/9/2016,76784.05,43490.38,57357.9,177632.31
4/10/2016,80759.7,45746.78,47816.59,174323.08
4/11/2016,57641.547,36510.12,40540.78,134692.45
4/12/2016,48782.84,33931.99,39099.15,121813.98
4/13/2016,48142.32,32461.82,31925.162,112529.305
4/14/2016,49425.18,33425.45,36226.36,119076.984
4/15/2016,53307.71,34542.33,42719.43,130569.47
4/16/2016,67825.766,40595.617,44198.88,152620.27
4/17/2016,75769.164,45501.65,44187.18,165458
4/18/2016,56722.88,32020.508,31801.95,120545.34
4/19/2016,51756.918,36367.57,31162.219,119286.7
4/20/2016,50003.75,31321.652,31503.332,112828.734
4/21/2016,46834.617,31205.16,32370.49,110410.27
4/22/2016,55651.996,33884.35,37503.95,127040.3
4/23/2016,72937.125,39042.59,43213.95,155193.67
4/24/2016,78494.61,41611.38,42818.09,162924.08
4/25/2016,57761.95,34902.54,30697.48,123361.97
4/26/2016,50120.99,32188.39,30340.7,112650.08
4/27/2016,48522.1,30763.328,28499,107784.43
4/28/2016,48644,31519.082,30349.738,110512.81
4/29/2016,57081.227,39215.89,39276.71,135573.83
4/30/2016,73431.67,41759.55,44185.46,159376.69
5/1/2016,79564.445,46902.32,44859.58,171326.34
5/2/2016,63376.2,35604.28,38787.168,137767.66
5/3/2016,58095.09,38928.367,41863.582,138887.03
5/4/2016,54889.24,32320.82,35675.797,122885.86
5/5/2016,53010.57,35312.73,39900.49,128223.78
5/6/2016,58533.266,38134.58,40637.15,137305
5/7/2016,76934.55,45062.58,48628.39,170625.52
5/8/2016,66208.48,38333.61,41277.527,145819.61
5/9/2016,62105.73,40132.31,44272.773,146510.81
5/10/2016,56964.27,35509.62,33938.38,126412.266
5/11/2016,53868.03,36620.88,43712.4,134201.31
5/12/2016,51522.45,36609.03,39380.57,127512.055
5/13/2016,59648.3,39519.39,38636.477,137804.16
5/14/2016,76920.38,40080.812,54718.594,171719.78
5/15/2016,82372.48,54031.71,55537.54,191941.72
5/16/2016,59146.01,40042.38,35682.27,134870.66
5/17/2016,52456.78,36611.47,33351.17,122419.42
5/18/2016,51584.113,33051.07,31697.93,116333.12
5/19/2016,53695.758,30074.18,33686.38,117456.31
5/20/2016,56724.33,39795.89,37480.45,134000.67
5/21/2016,76344.32,44046.8,42004.53,162395.66
5/22/2016,82268.625,49441.484,43587.312,175297.42
